PARTY_ID,ymon,Asset_Total_Bal,Ttl_asset,Ttl_asset_mavg6,Ttl_eqty_mavg6,Ttl_eqty_trnd_3_6,acct_M_sum,acct_bal_r,bkse_M_sum,bond_M_sum,chrem_M_sum,fix_bal_r,fund_M_sum,gini,gold_M_sum,insure_M_sum,liq_r,max_prod_type,pcntcm_acct_bal_mavg6,pcntcm_bondttl_bal_mavg6,pcntcm_chrem_bal_mavg6,pcntcm_dpsit_bal_mavg6,pcntcm_fund_bal_mavg6,pcntcm_gold_bal_mavg6,pcntcm_insure_bal_mavg6,pcntcm_trdpty_bal_mavg6,risktk_r,trans_bal_r,ttl_F_mavg6,ttl_F_trnd_3_6,ttl_M_mavg6,ttl_M_trnd_3_6
 20000019886701,201704.0,1390471.92,1257079.15,1199067.1067,1195915.9767,0.9839441507,0.0,0.0,0.0,150005.0,0.0,1.0,0.0,0.4285262466,0.0,,0.0824937014,Chrem_oth_bal,0.4620580828,0.0,0.5379419172,0.0,0.0,0.0,0.0,0.0,0.0,0.0824937014,7.5,1.1111111111,201666.66667,1.0743801653
 20000020022675,201704.0,1103605.08,1123605.08,1119191.3517,1119191.3517,1.0027040104,0.0,0.9366280188,0.0,0.0,0.0,0.0633719812,0.0,0.8796656995,0.0,,0.7191211638,Fund_Bond_Bal,0.3252695344,0.0,0.5190234351,0.1557070305,0.0,0.0,0.0,0.0,0.9813502424,0.0455721329,0.3333333333,1.0,175000.0,1.619047619
 20000020093941,201704.0,1012836.44,253671.17,205367.49667,204696.50667,1.1019563727,0.0,0.0478421939,0.0,0.0,0.0,0.9521578061,0.0,0.3412729293,0.0,,0.0028478419,Time_Dpsit_Bal,0.2002611932,0.0,0.0,0.3419696855,0.0506623529,0.4071067684,0.0,0.0,0.0479722753,0.0027115949,0.1666666667,0.0,2500.0,0.0
 20000020139258,201704.0,1017194.18,1017194.18,408830.24667,402843.28833,0.9772694695,0.0,0.9078494969,0.0,0.0,0.0,0.0921505031,0.0,0.8255764459,0.0,,1.0,Trdpty_Presv_Mgmt_Acct_Bal,0.619576956,0.0,0.0,0.0,0.380423044,0.0,0.0,0.0,1.0,0.0921505031,0.8333333333,1.6,558224.14,1.7014341467
 20000020156260,201704.0,265725.86,325725.86,498464.93833,498464.93833,0.9081875277,0.0,0.1526067657,0.0,0.0,0.0,0.8473932343,0.0,0.4892992335,0.0,,0.0069486438,Time_Dpsit_Bal,0.7759764172,0.0,0.0904995931,0.1335239898,0.0,0.0,0.0,0.0,0.1535106724,0.0058882337,0.3333333333,0.0,13500.0,0.0
 20000020246123,201704.0,48319.04,48319.04,253995.495,253915.495,0.1575151476,0.0,0.9064450702,0.0,0.0,0.0,0.0935549298,0.0,0.8276505001,0.0,,1.0,Trdpty_Presv_Mgmt_Acct_Bal,0.2445375905,0.0,0.0,0.0,0.7554624095,0.0,0.0,0.0,1.0,0.0935549298,0.6666666667,0.5,62166.666667,0.0160857909
 20000020264077,201704.0,483531.56,483531.56,432994.81333,432994.81333,1.0429310531,0.0,0.0009414691,0.0,200002.0,0.0,0.9990585309,0.0,0.5138194731,0.0,,0.5859867529,Curr_Dpsit_Bal,0.7686987459,0.0,0.2309496486,0.0,0.0003516054,0.0,0.0,0.0,0.0022709809,0.5854350645,0.6666666667,1.0,66666.666667,1.0
 20000020326746,201704.0,546766.29,546766.29,145344.64667,145344.64667,1.5145692328,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.8435666101,9.96,,0.0855325042,Time_Dpsit_Bal,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0855325042,0.3333333333,2.0,1.3266666667,2.0
 20000020337351,201704.0,415886.61,475886.61,434236.79833,434236.79833,1.1375914829,0.0,0.3263014692,0.0,0.0,0.0,0.6736985308,0.0,0.2523201412,0.0,,0.0957728833,Insure_Invest_bal,0.6608233279,0.0,0.0,0.3304621952,0.0087144769,0.0,0.0,0.0,0.3488072268,0.0645220507,0.5,0.6666666667,16833.333333,1.9801980198
 20000020378161,201704.0,481239.98,304362.98,416017.38333,403142.28167,0.8767943215,0.0,0.0046014584,0.0,0.0,0.0,0.9953985416,0.0,0.317730774,0.0,,0.1215587062,Insure_Invest_bal,0.6162631192,0.0,0.0578786557,0.3224667962,0.0033914288,0.0,0.0,0.0,0.005234875,0.1209993589,0.3333333333,0.0,32200.0,0.0
 20000020427850,201704.0,351412.48,351412.48,134753.66833,134753.66833,1.6184822724,0.0,0.5691317508,200001.0,100002.0,0.0,0.4308682492,0.0,0.4262411109,0.0,,0.0004126476,Fund_Mix_Bal,0.8356674067,0.0,0.1643325933,0.0,0.0,0.0,0.0,0.0,0.5692329586,0.0001777968,0.5,2.0,50000.0,2.0
 20000020465755,201704.0,235627.01,235627.01,198661.615,198661.615,1.1784784729,0.0,0.0215288137,1002.0,0.0,0.0,0.9784711863,0.0,0.4451653121,0.0,,0.015197465,Chrem_oth_bal,0.0367418429,0.0,0.4522458722,0.5110122849,0.0,0.0,0.0,0.0,0.0218537856,0.0148702816,2.1666666667,1.2307692308,11750.0,1.9290780142
 20000020485373,201704.0,161298.19,160388.63,154210.13167,154210.13167,1.0215164311,0.0,0.0003705375,0.0,0.0,0.0,0.9996294625,0.0,0.8503144257,0.0,,0.0811057499,Time_Dpsit_Bal,0.9989048277,0.0,0.0,0.0,0.0010951723,0.0,0.0,0.0,0.0004032296,0.0810756972,2.6666666667,1.75,13050.0,1.9923371648
 20000020508315,201704.0,441902.86,751902.86,674314.71167,674314.71167,1.1150368223,0.0,0.0007369702,0.0,0.0,0.0,0.9992630298,0.0,0.5548842188,0.0,,0.0001894327,Insure_Invest_bal,0.0433450279,0.0,0.0,0.9558440921,0.00081088,0.0,0.0,0.0,0.0007371097,0.0001892931,0.3333333333,1.0,45000.0,0.7407407407
 20000020679932,201704.0,129432.32,129432.32,91020.198333,91020.198333,1.469646252,0.0,0.0051052936,0.0,100002.0,0.0,0.9948947064,0.0,0.6463567739,0.0,,0.2234308313,Chrem_oth_bal,0.7464235365,0.0,0.1831095402,0.0,0.0704669233,0.0,0.0,0.0,0.0065645223,0.2222901513,1.1666666667,1.1428571429,43083.333333,1.1876208897
 20000020756482,201704.0,114079.37,104956.46,139879.0,139878.94,1.2371802122,0.0,0.9464082228,0.0,300004.0,0.0,0.0535917772,0.0,0.4863567061,0.0,,1.0,Fund_Stock_Bal,0.9999061678,0.0,0.0,0.0,9.38322e-05,0.0,0.0,0.0,1.0,0.0535917772,0.6666666667,2.0,50000.0,2.0
 20000020798536,201704.0,973079.71,975132.66,984217.67333,977087.36,0.9963677216,0.0,0.0,0.0,600004.0,0.0,1.0,0.0,0.5176039679,0.0,,0.3775155991,Chrem_oth_bal,0.385930036,0.0,0.614069964,0.0,0.0,0.0,0.0,0.0,0.0,0.3775155991,1.6666666667,1.6,266666.66667,1.5
 20000020839116,201704.0,429400.56,420912.11,358029.945,358029.945,1.1302563626,0.0,0.7217940344,0.0,0.0,0.0,0.2782059656,0.0,0.287513439,0.0,,0.1884376687,Fund_Mix_Bal,0.7034143499,0.0,0.0,0.2564194461,0.040166204,0.0,0.0,0.0,0.7617271889,0.0524244836,1.8333333333,1.4545454545,32008.101667,1.4371361501
 20000020880730,201704.0,118758.94,120627.87,127277.24333,118907.14167,0.8947040677,0.0,0.1482003411,0.0,0.0,0.0,0.8517996589,0.0,0.3729031522,0.0,,0.5055320579,Curr_Dpsit_Bal,0.5102759132,0.0,0.4897240868,0.0,0.0,0.0,0.0,0.0,0.2602800728,0.4306120345,0.6666666667,1.0,16666.666667,1.0
 20000020882693,201704.0,1375348.14,1375348.09,1402502.625,1402502.625,0.9814371007,0.0,0.0532921815,0.0,0.0,0.0,0.9467078185,0.0,0.5790742053,0.0,,0.2319819844,Insure_Invest_bal,0.0005334429,0.0,0.2451397305,0.7542760939,5.07326e-05,0.0,0.0,0.0,0.0682899664,0.2196191584,0.1666666667,0.0,2666.6666667,0.0
 20000020892397,201704.0,201835.97,202835.97,188978.42167,188635.225,1.0335089501,0.0,0.8954958821,170001.0,0.0,0.0,0.1045041179,0.0,0.7160811628,0.0,,1.0,Fund_Bond_Bal,0.2559655799,0.0,0.7069993508,0.0,0.0370350693,0.0,0.0,0.0,1.0,0.1045041179,0.6666666667,1.0,64333.333333,1.1191709845
 20000020902218,201704.0,573396.19,563459.85,512581.26667,512581.26667,1.0982183833,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.9877772522,0.0,,0.0039154875,Insure_Invest_bal,0.0050358194,0.0,0.0,0.9949641806,0.0,0.0,0.0,0.0,0.0,0.0039154875,0.1666666667,2.0,16666.666667,2.0
 20000020950996,201704.0,989710.33,983485.26,824999.71,815731.30667,1.1221000377,0.0,0.0,0.0,157003.0,0.0,1.0,0.0,0.4482100626,0.0,,0.1234495769,Chrem_oth_bal,0.1304326222,0.0,0.5630939129,0.3064734649,0.0,0.0,0.0,0.0,0.0,0.1234495769,3.5,1.1428571429,166500.0,1.2352352352
 20000021075069,201704.0,1533506.28,467506.28,464161.77833,464161.77833,1.004524159,0.0,0.4278099109,0.0,0.0,0.0,0.5721900891,0.0,0.3805842971,0.0,,0.0467377384,Vouch_Tbond_Bal,0.1614056327,0.0,0.3354338945,0.0,0.0,0.5031508417,9.6311457e-06,0.0,0.4395651447,0.0267428707,0.5,0.6666666667,66666.666667,1.0
 20000021088829,201704.0,1191377.09,1891499.73,1637837.9783,1637806.8783,1.1611199984,0.0,0.5365694222,0.0,0.0,0.0,0.4634305778,0.0,0.4306716333,0.0,,0.199559633,Fund_Bond_Bal,0.0401240028,0.0,0.2347887422,0.7250828803,4.3746667e-06,0.0,0.0,0.0,0.5912493676,0.092482036,0.6666666667,0.0,301666.66667,0.0
 20000021196320,201704.0,60.57,60.57,88099.708333,88099.708333,0.4802981092,0.0,0.3153376259,0.0,0.0,0.0,0.6846623741,0.0,0.5682003848,0.0,,1.0,Curr_Dpsit_Bal,0.8173000384,0.0,0.0,0.0,0.1826999616,0.0,0.0,0.0,1.0,0.6846623741,5.1666666667,1.0967741935,41586.16,0.9322914162
 20000021245181,201704.0,155061.74,155061.74,124625.83667,124625.83667,1.0459753517000001,0.0,0.0,0.0,275004.0,0.0,1.0,0.0,0.9992039891,0.0,,0.000398164,Chrem_oth_bal,0.1721887738,0.0,0.8278112262,0.0,0.0,0.0,0.0,0.0,0.0,0.000398164,0.6666666667,2.0,45833.333333,2.0
 20000021247824,201704.0,127262.21,127262.21,104413.43,104413.43,1.1558564513,0.0,0.6057888669,0.0,0.0,0.0,0.3942111331,0.0,0.5223825687,0.0,,1.0,Trdpty_Presv_Mgmt_Acct_Bal,0.27882909,0.0,0.0,0.0,0.72117091,0.0,0.0,0.0,1.0,0.3942111331,1.0,1.3333333333,14000.0,0.3333333333
 20000021406661,201704.0,1012606.24,1012601.69,946313.52333,946311.32333,1.315698593,0.0,0.0852836199,0.0,0.0,0.0,0.9147163801,0.0,0.4076255298,0.0,,0.4601838868,Chrem_oth_bal,0.1297815786,0.0,0.8689789446,0.0,0.0012394768,0.0,0.0,0.0,0.1472788431,0.4209377392,2.0,0.6666666667,396666.66667,1.1596638655
 20000021485589,201704.0,450137.85,450137.85,365120.98333,365120.98333,1.245715815,0.0,0.0,0.0,100002.0,0.0,1.0,0.0,0.3685730785,0.0,,0.3694061053,Chrem_oth_bal,0.6804712082,0.0,0.3195287918,0.0,0.0,0.0,0.0,0.0,0.0,0.3694061053,1.0,0.6666666667,50000.0,0.6666666667
 20000021707030,201704.0,291918.12,288857.29,211576.595,208944.22667,1.1670693844,0.0,0.00129318,0.0,50002.0,0.0,0.99870682,0.0,0.4441487459,0.0,,0.4512863549,Chrem_oth_bal,0.3966296636,0.0,0.5982457711,0.0,0.0051245653,0.0,0.0,0.0,0.0023542445,0.4507027604,1.3333333333,1.0,35500.0,1.4084507042
 20000021807161,201704.0,124009.87,124009.87,64375.148333,64375.148333,1.460269878,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6854379747,0.0,,0.0061575744,Insure_Invest_bal,0.4822018404,0.0,0.0,0.5177981596,0.0,0.0,0.0,0.0,0.0,0.0061575744,0.1666666667,2.0,16666.666667,2.0
 20000021974261,201704.0,2939902.94,2939902.94,3006023.2667,3006023.2667,0.9896087076,0.0,0.0768440709,0.0,0.0,0.0,0.9231559291,0.0,0.8464958264,0.0,,0.0061845907,Time_Dpsit_Bal,0.9983892962,0.0,0.0,0.0,0.0016107038,0.0,0.0,0.0,0.0772853192,0.0057093415,1.5,1.1111111111,39383.5,1.6419735845
 20000022014603,201704.0,332049.71,24049.71,4727.1333333,4727.1333333,1.7725154075,0.0,0.0041879923,0.0,0.0,0.0,0.9958120077,0.0,0.991659094,0.0,,1.0,Curr_Dpsit_Bal,0.8573712751,0.0,0.0,0.0,0.1426287249,0.0,0.0,0.0,1.0,0.9958120077,0.3333333333,2.0,1150.0,2.0
 20000022031622,201704.0,230033.79,225033.79,212206.66167,212206.66167,1.0062150971,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.4374972938,0.0,,0.1660696822,Time_Dpsit_Bal,0.6717036774,0.0,0.3282963226,0.0,0.0,0.0,0.0,0.0,0.0,0.1660696822,0.5,0.0,3833.3333333,0.0
 20000022034960,201704.0,818622.54,818622.54,837431.59667,837431.59667,0.9918982597,0.0,0.0627068368,0.0,0.0,0.0,0.9372931632,0.0,0.4835963996,0.0,,0.3483553159,Time_Dpsit_Bal,0.9368247784,0.0,0.0,0.0,0.0631752216,0.0,0.0,0.0,0.0931074479,0.326511056,0.1666666667,2.0,3333.3333333,2.0
 20000022063429,201704.0,344204.2,344204.2,387406.15167,387406.15167,0.8592635539,0.0,0.0044420144,0.0,0.0,0.0,0.9955579856,0.0,0.9758008051,0.0,,0.0078069253,Vouch_Tbond_Bal,0.1872581949,0.0,0.0,0.0,0.0039437723,0.8087980327,0.0,0.0,0.0044768092,0.0077722468,0.1666666667,2.0,6666.6666667,2.0
 20000022124256,201704.0,2273057.59,901660.16,926894.775,921166.085,1.0249015446,0.0,0.4114216761,0.0,23003.0,0.0,0.5885783239,110001.0,0.2802525149,0.0,,0.0040921365,Vouch_Tbond_Bal,0.0073316278,0.0,0.0842266198,0.222710084,0.0,0.6806020167,0.0,0.0051296517,0.4124149953,0.0024085428,2.6666666667,1.0,43866.666667,1.2613981763
 20000022210939,201704.0,101769.25,101769.25,101754.41333,101754.41333,1.0001196672,0.0,0.0094928478,0.0,0.0,0.0,0.9905071522,0.0,0.9656847996,0.0,,0.0079677058,Chrem_oth_bal,0.1715463677,0.0,0.818965297,0.0,0.0094883354,0.0,0.0,0.0,0.009568362,0.0078920696,0.3333333333,0.0,16666.666667,0.0
 20000022225243,201704.0,366157.34,236332.34,208911.30833,208911.30833,1.1094724927,0.0,0.0424702349,0.0,0.0,0.0,0.9575297651,0.0,0.6030239524,0.0,,0.7790497149,Curr_Dpsit_Bal,0.7067290131,0.0,0.2932517412,0.0,0.0,0.0,1.92457e-05,0.0,0.1671814873,0.7459632905,1.3333333333,0.5,26200.0,0.6361323155
 20000022240309,201704.0,512121.88,521190.75,511356.91833,506367.56,1.0098658505,0.0,0.0008415965,0.0,0.0,0.0,0.9991584035,0.0,0.5603428081,0.0,,0.0031325163,Chrem_oth_bal,0.4857169431,0.0,0.5134610124,0.0,0.0008220445,0.0,0.0,0.0,0.0008442389,0.0031298799,0.5,1.3333333333,35027.166667,1.9032845934
 20000022318176,201704.0,87488.55,87488.55,94194.061667,94194.061667,1.0459947785,0.0,0.5289032679,0.0,0.0,0.0,0.4710967321,0.0,0.4008446874,0.0,,0.6511447009,Trdpty_Presv_Mgmt_Acct_Bal,0.4570622171,0.0,0.0,0.0,0.5429377829,0.0,0.0,0.0,0.7629353064,0.3067521407,1.1666666667,0.5714285714,23333.333333,0.5714285714
 20000022323105,201704.0,648884.8,323884.8,316232.91333,316232.91333,1.0076296191,0.0,0.0103962891,0.0,0.0,0.0,0.9896037109,0.0,0.671121046,0.0,,0.1950520034,Vouch_Tbond_Bal,0.0062457713,0.0,0.0,0.0,0.0001664195,0.9935878092,0.0,0.0,0.0128830243,0.1930241864,1.1666666667,0.5714285714,12166.666667,0.5753424658
 20000022391085,201704.0,454148.38,411928.89,542528.11167,539696.11167,0.6934877213,0.0,0.0020940402,0.0,0.0,0.0,0.9979059598,0.0,0.5014069555,0.0,,0.3655997997,Chrem_oth_bal,0.2263673186,0.0,0.7720394082,0.0,0.0015932732,0.0,0.0,0.0,0.0032968404,0.364834219,0.3333333333,2.0,16666.666667,2.0
 20000022391638,201704.0,65065.72,65065.72,32439.91,32430.12,1.1881247022,0.0,0.6406101642,0.0,0.0,0.0,0.3593898358,0.0,0.5393801088,0.0,,1.0,Trdpty_Presv_Mgmt_Acct_Bal,0.5881066737,0.0,0.0,0.0,0.4118933263,0.0,0.0,0.0,1.0,0.3593898358,1.5,0.6666666667,24647.5,0.6881698617
 20000022561248,201704.0,1124760.71,1122184.61,906948.22667,904902.26,1.0674509495,0.0,0.1239364886,0.0,0.0,0.0,0.8760635114,0.0,0.4311386842,0.0,,0.3387893923,Chrem_oth_bal,0.1632986933,0.0,0.6648968549,0.0,0.0537192492,0.0,0.0333474321,0.0847377705,0.1762466854,0.2968010247,3.3333333333,0.8,235332.5,0.9885360784
 20000022592811,201704.0,110396.51,110396.51,118960.875,118960.875,0.9346052361,0.0,0.0016097429,0.0,0.0,0.0,0.9983902571,0.0,0.9928360404,0.0,,0.0019851423,Time_Dpsit_Bal,0.9309277105,0.0,0.0,0.0,0.0690722895,0.0,0.0,0.0,0.0016129397,0.0019819467,0.6666666667,1.5,380.0,1.9298245614
 20000022702272,201704.0,172231.12,172231.12,71120.238333,71120.238333,1.7982126653,0.0,0.1289900455,0.0,0.0,0.0,0.8710099545,0.0,0.7752967727,0.0,,1.0,Curr_Dpsit_Bal,0.7033847351,0.0,0.0,0.0,0.2966152649,0.0,0.0,0.0,1.0,0.8710099545,0.3333333333,2.0,10004.971667,2.0
 20000022823825,201704.0,1247677.03,1247677.03,1246492.1933,1245949.5917,1.0004440161,0.0,0.0179705561,0.0,0.0,0.0,0.9820294439,0.0,0.4831972255,0.0,,0.0006746184,Time_Dpsit_Bal,0.517631253,0.0,0.0,0.0,0.0168603477,0.4655083993,0.0,0.0,0.0179824693,0.0006624952,0.1666666667,0.0,66666.666667,0.0
 20000022872658,201704.0,255399.61,244518.84,221293.82167,221253.82167,1.0848594834,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5188704025,0.0,,0.3864499684,Chrem_oth_bal,0.6610228043,0.0,0.3389771957,0.0,0.0,0.0,0.0,0.0,0.0,0.3864499684,0.6666666667,2.0,25000.0,2.0
 20000023013661,201704.0,645872.41,640872.41,603759.54667,603759.54667,1.068237618,0.0,0.0861581325,0.0,0.0,0.0,0.9138418675,0.0,0.3473781777,0.0,,0.0011201797,Insure_Invest_bal,0.0306856306,0.0,0.0,0.7869981871,0.0,0.1823161823,0.0,0.0,0.0862464201,0.0010236671,0.1666666667,0.0,26666.666667,0.0
 20000023114483,201704.0,526426.53,526426.53,528760.70167,528722.60167,1.000162962,0.0,0.0002427105,0.0,0.0,0.0,0.9997572895,0.0,0.9306570374,0.0,,0.0356490064,Time_Dpsit_Bal,0.9955748062,0.0,0.0,0.0,0.0044251938,0.0,0.0,0.0,0.0002516805,0.035640354,0.3333333333,2.0,68.333333333,2.0
 20000023127975,201704.0,52624.96,52624.96,51362.52,51362.52,1.121158061,0.0,0.9889111555,0.0,0.0,0.0,0.0110888445,0.0,0.3513222684,0.0,,1.0,Fund_Mix_Bal,0.2769069088,0.0,0.0,0.0,0.7230930912,0.0,0.0,0.0,1.0,0.0110888445,1.1666666667,0.2857142857,1333.3333333,1.25
 20000023147191,201704.0,233170.69,196172.07,175751.775,175315.31167,0.9948684745,0.0,4.87507e-05,0.0,0.0,0.0,0.9999512493,0.0,0.6350246169,0.0,,0.2334422373,Chrem_oth_bal,0.4501715928,0.0,0.5497719106,0.0,5.64966e-05,0.0,0.0,0.0,6.3596e-05,0.2334308569,1.6666666667,1.2,41666.666667,1.2
 20000023149975,201704.0,748983.87,1048939.71,1277356.1733,1277356.1733,0.9420754382,0.0,0.5167241309,0.0,0.0,0.0,0.4832758691,0.0,0.3475985726,0.0,,0.0136651758,Insure_Invest_bal,0.4170486249,0.0,0.0416393839,0.5413119912,0.0,0.0,0.0,0.0,0.5201592887,0.0066040497,0.8333333333,1.2,105000.0,1.3650793651
 20000023259937,201704.0,229088.24,229088.24,395602.07833,395602.07833,0.9654285731,0.0,0.6195429325,0.0,0.0,0.0,0.3804570675,0.0,0.2659978752,0.0,,1.0,Fund_Mix_Bal,0.5303059072,0.0,0.4681326208,0.0,0.001561472,0.0,0.0,0.0,1.0,0.3804570675,1.1666666667,0.2857142857,15833.333333,1.0526315789
 20000023347322,201704.0,326710.08,326710.08,315732.40667,315732.40667,1.0159465206,0.0,0.0,0.0,300002.0,0.0,1.0,0.0,0.8498582854,0.0,,0.081754686,Chrem_oth_bal,0.2081902436,0.0,0.7918097564,0.0,0.0,0.0,0.0,0.0,0.0,0.081754686,0.6666666667,1.0,100000.0,1.0
 20000023381494,201704.0,350325.36,350325.36,116993.44667,116993.44667,1.9971797566,0.0,0.000168158,0.0,0.0,0.0,0.999831842,0.0,0.998143996,0.0,,0.0007607066,Chrem_oth_bal,0.0022899716,0.0,0.9972068521,0.0,0.0005031763,0.0,0.0,0.0,0.000168286,0.0007605787,1.0,2.0,58333.333333,2.0
 20000023408221,201704.0,347930.62,348336.94,270524.915,269171.15833,1.1267726399,0.0,0.2375066288,0.0,0.0,0.0,0.7624933712,0.0,0.5711653277,0.0,,0.0095426768,Chrem_oth_bal,0.010632262,0.0,0.9893651316,0.0,2.606392e-06,0.0,0.0,0.0,0.2392474477,0.0072762278,0.8333333333,0.8,18000.0,1.8518518519
 20000023479645,201704.0,215357.45,215357.45,268248.86167,268248.86167,0.8029446935,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7764813573,0.0,,0.8718073138,Curr_Dpsit_Bal,0.8943766875,0.0,0.1056233125,0.0,0.0,0.0,0.0,0.0,0.0,0.8718073138,0.3333333333,0.0,28333.333333,0.0
 20000023538203,201704.0,198612.44,398612.44,376590.15167,376590.15167,1.0250218661,0.0,0.0,0.0,50002.0,0.0,1.0,0.0,0.6266788196,0.0,,0.0216060492,Insure_Invest_bal,0.0750333438,0.0,0.0221283889,0.8231760672,0.0,0.0796622001,0.0,0.0,0.0,0.0216060492,0.3333333333,2.0,8333.3333333,2.0
 20000023581993,201704.0,307866.24,307862.86,136600.13333,136600.13333,1.983204482,0.0,0.0254019598,0.0,0.0,0.0,0.9745980402,0.0,0.9504822308,0.0,,1.0,Curr_Dpsit_Bal,0.9762539885,0.0,0.0,0.0,0.0237460115,0.0,0.0,0.0,1.0,0.9745980402,0.1666666667,2.0,16.666666667,2.0
 20000023675438,201704.0,775822.06,975822.06,926015.31667,926015.31667,1.0538325689,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.7828221114,0.0,,0.0008424282,Insure_Invest_bal,0.1306839255,0.0,0.0,0.8693160745,0.0,0.0,0.0,0.0,0.0,0.0008424282,0.1666666667,0.0,25000.0,0.0
 20000023762606,201704.0,707254.81,708169.95,685703.56,683539.98667,1.0258793736,0.0,0.072736529,2001.0,215004.0,0.0,0.927263471,0.0,0.8045688679,0.0,,0.0216701734,Chrem_oth_bal,0.0867255697,0.0,0.9131831731,0.0,9.12572e-05,0.0,0.0,0.0,0.0742280648,0.0200939602,3.3333333333,1.2,137000.0,1.0729927007
 20000023917617,201704.0,1499269.74,1499269.74,1469719.4867,1469719.4867,1.01775625,0.0,0.0326207211,0.0,101002.0,0.0,0.9673792789,0.0,0.7986011976,0.0,,0.0009394065,Chrem_oth_bal,0.1136191555,0.0,0.8796097081,0.0,0.0067711363,0.0,0.0,0.0,0.0326503925,0.0009087624,4.6666666667,0.8571428571,371666.66667,0.6367713004
 20000023949469,201704.0,522739.2,523099.3,492710.45833,489321.87833,1.0272148912,0.0,0.0278959948,0.0,250003.0,0.0,0.9721040052,0.0,0.3996513302,0.0,,0.6064207496,Curr_Dpsit_Bal,0.5367003896,0.0,0.3492754428,0.0,0.0,0.0,0.0,0.1140241677,0.0679568071,0.5895040395,1.8333333333,1.4545454545,150200.0,1.9986684421
 20000023950005,201704.0,369082.26,368430.59,399822.25667,399822.25667,0.9782947134,0.0,0.7724236742,0.0,0.0,0.0,0.2275763258,0.0,0.5451441998,0.0,,0.760149431,Fund_Mix_Bal,0.5369893037,0.0,0.1173278057,0.1407933669,0.2048895237,0.0,0.0,0.0,0.9339978426,0.1729920146,0.6666666667,1.5,10016.666667,1.6505823627
 20000023966024,201704.0,92662.98,92662.98,76957.995,76957.995,1.1344253013,0.0,0.0,0.0,90002.0,0.0,1.0,0.0,0.9441751089,0.0,,0.0287383376,Chrem_oth_bal,0.0687560576,0.0,0.9312439424,0.0,0.0,0.0,0.0,0.0,0.0,0.0287383376,1.0,1.3333333333,38333.333333,1.4782608696
 20000023984318,201704.0,97051.69,97345.15,82360.653333,81760.911667,1.1032997492,0.0,0.1979742691,501.0,0.0,0.0,0.8020257309,0.0,0.5128134055,0.0,,0.1219570647,Time_Dpsit_Bal,0.9457735257,0.0,0.0,0.0,0.0542264743,0.0,0.0,0.0,0.2194381033,0.097812704,12.166666667,1.4794520548,33883.333333,1.4742744712
 20000023990722,201704.0,811113.32,771113.32,838257.015,837121.22167,0.9737901062,0.0,0.0,0.0,120002.0,0.0,1.0,0.0,0.3413041077,0.0,,0.0273511956,Chrem_oth_bal,0.3867873373,0.0,0.4857918497,0.127420813,0.0,0.0,0.0,0.0,0.0,0.0273511956,1.8333333333,0.7272727273,151666.66667,0.7472527473
 20000024014245,201704.0,1529983.79,1529983.79,255288.90833,255288.90833,1.9999953386,0.0,0.0195796584,0.0,0.0,0.0,0.9804203416,0.0,0.9616074092,0.0,,1.0,Curr_Dpsit_Bal,0.9800370293,0.0,0.0,0.0,0.0199629707,0.0,0.0,0.0,1.0,0.9804203416,0.8333333333,2.0,354333.33333,2.0
 20000024179496,201704.0,764301.14,604725.26,589146.39667,588946.39667,0.9973746281,0.0,0.1161118412,0.0,0.0,0.0,0.8838881588,0.0,0.6569971037,0.0,,0.0418631653,Chrem_oth_bal,0.0961747652,0.0,0.8830029133,0.0,0.0204375021,0.0,0.0,0.0003848194,0.1205733388,0.0370023561,1.0,0.6666666667,35000.0,0.9523809524
 20000024180939,201704.0,222776.86,221611.0,174163.255,171646.25333,1.1429531154,0.0,0.6469449095,40001.0,0.0,0.0,0.3530550905,0.0,0.5133433262,0.0,,1.0,Fund_Mix_Bal,0.62600358,0.0,0.3246472606,0.0,0.0493491593,0.0,0.0,0.0,1.0,0.3530550905,0.3333333333,2.0,15000.0,2.0
 20000024229443,201704.0,148992.56,148990.99,147880.01333,147880.01333,1.0347802241,0.0,0.9462550051,0.0,0.0,0.0,0.0537449949,0.0,0.3524718552,0.0,,1.0,Fund_Mix_Bal,0.3379293517,0.0,0.0,0.0,0.6620706483,0.0,0.0,0.0,1.0,0.0537449949,2.0,0.6666666667,136166.66667,0.1787025704
 20000024260370,201704.0,856868.5,796483.11,790826.78167,790826.78167,0.9963546484,0.0,0.2073775048,0.0,105002.0,0.0,0.7926224952,0.0,0.378235831,0.0,,0.1130872335,Time_Dpsit_Bal,0.9086308934,0.0,0.0913691066,0.0,0.0,0.0,0.0,0.0,0.2277961206,0.0896354852,0.6666666667,1.0,30833.333333,1.1351351351
