,y,six_cycle_mp_num,six_cycle_mp_avg_amt,epp_nbr_12m,epp_avg_amt_12m,alop_nbr_12m,alop_avg_amt_12m,six_bill_low_repay_num,consume_amt_session,consume_num_session
5275,0.0,1.0,6179.52,1.0,514.96,0.0,0.0,3.0,0.0,0.0
5276,0.0,0.0,0.0,5.0,1755.67,0.0,0.0,0.0,40157.0,8.0
5277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44700.0,3.0
5278,0.0,2.0,2588.345,5.0,897.84,0.0,0.0,3.0,3400.0,1.0
5279,0.0,1.0,49777.06,3.0,8622.72,1.0,6583.33,2.0,310.96,8.0
5280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2160.0,1.0
5281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
5282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1786.0,1.0
5283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.94,18.0
5284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3954.25,32.0
5285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
5286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2966.0,1.0
5287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15270.0,1.0
5288,0.0,1.0,950.0,2.0,108.33,0.0,0.0,1.0,0.0,0.0
5289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20910.29,7.0
5290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0
5291,0.0,0.0,0.0,1.0,1749.83,0.0,0.0,0.0,12284.0,2.0
5292,0.0,0.0,0.0,1.0,44.44,0.0,0.0,1.0,1156.86,16.0
5293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5294,0.0,0.0,0.0,1.0,3518.3,1.0,83.33,0.0,25003.5,12.0
5295,0.0,0.0,0.0,2.0,666.67,0.0,0.0,2.0,0.0,0.0
5296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67141.1,8.0
5297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19998.0,1.0
5298,0.0,0.0,0.0,1.0,1583.33,1.0,8333.33,6.0,0.0,0.0
5299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6074.0,3.0
5300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14081.0,6.0
5301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24844.28,57.0
5302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5078.8,52.0
5303,0.0,0.0,0.0,2.0,305.57,1.0,2500.0,0.0,5000.0,1.0
5304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9896.0,2.0
5305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9652.0,1.0
5306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2685.0,3.0
5307,0.0,0.0,0.0,1.0,216.67,4.0,500.0,0.0,2812.0,3.0
5308,0.0,1.0,19000.0,1.0,1583.33,0.0,0.0,1.0,0.0,0.0
5309,0.0,0.0,0.0,1.0,629.06,0.0,0.0,2.0,700.0,1.0
5310,0.0,1.0,5000.0,1.0,416.67,0.0,0.0,0.0,2170.0,3.0
5311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7993.0,4.0
5312,0.0,2.0,21856.085,2.0,3642.68,0.0,0.0,5.0,0.0,0.0
5313,0.0,2.0,11499.445,2.0,1916.57,0.0,0.0,0.0,8354.0,52.0
5314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1000.0,1.0
5315,0.0,0.0,0.0,0.0,0.0,1.0,4166.67,2.0,44.91,3.0
5316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12773.88,1.0
5317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,11000.0,1.0
5318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1638.8,5.0
5319,0.0,0.0,0.0,8.0,9012.34,0.0,0.0,0.0,65712.0,6.0
5320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4905.0,2.0
5321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23273.12,16.0
5322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6624.0,3.0
5323,0.0,0.0,0.0,1.0,699.07,0.0,0.0,6.0,0.0,0.0
5324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1376.66,4.0
5325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1950.0,1.0
5326,0.0,1.0,3000.0,2.0,516.67,0.0,0.0,1.0,654.0,1.0
5327,0.0,0.0,0.0,0.0,0.0,1.0,83.33,0.0,2257.3,6.0
5328,0.0,0.0,0.0,2.0,159.2,0.0,0.0,3.0,286.4,11.0
5329,0.0,1.0,19725.21,4.0,2548.74,3.0,4083.33,1.0,36600.0,9.0
5330,0.0,1.0,13801.8,4.0,2055.87,0.0,0.0,0.0,28700.0,4.0
5331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
5332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1980.0,2.0
5333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12894.0,5.0
5334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5335,0.0,0.0,0.0,0.0,0.0,1.0,333.33,0.0,10010.0,1.0
5336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10897.0,1.0
5337,0.0,1.0,2989.6,1.0,249.13,0.0,0.0,0.0,1228.22,13.0
5338,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3000.0,1.0
5339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5340,0.0,1.0,2405.11,1.0,200.43,2.0,500.0,4.0,0.0,0.0
5341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13034.89,96.0
5342,0.0,1.0,6582.58,2.0,1117.92,0.0,0.0,1.0,354.97,8.0
5343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2768.4,1.0
5344,0.0,0.0,0.0,1.0,5704.87,2.0,19500.0,3.0,143.0,1.0
5345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5025.0,1.0
5346,0.0,0.0,0.0,0.0,0.0,1.0,416.67,0.0,12542.25,44.0
5347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,1.0
5348,0.0,0.0,0.0,0.0,0.0,2.0,5583.33,2.0,0.0,0.0
5349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5350,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1469.0,4.0
5351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2494.74,29.0
5352,0.0,0.0,0.0,3.0,299.31,0.0,0.0,2.0,0.0,0.0
5353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,800.0,1.0
5354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19920.0,2.0
5355,0.0,0.0,0.0,1.0,3333.33,0.0,0.0,0.0,40000.0,1.0
5356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1535.5,16.0
5357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,996.41,23.0
5358,0.0,0.0,0.0,0.0,0.0,2.0,750.0,1.0,7678.0,3.0
5359,0.0,0.0,0.0,1.0,1050.52,0.0,0.0,3.0,1988.47,3.0
5360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
5361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19477.0,18.0
5362,0.0,1.0,6649.05,1.0,554.09,0.0,0.0,0.0,302.0,1.0
5363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18165.0,9.0
5364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11685.36,28.0
5365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,1.0
5366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
5367,0.0,1.0,15146.35,1.0,1262.2,0.0,0.0,1.0,3599.0,2.0
5368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8756.43,79.0
5369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2202.42,7.0
5370,0.0,1.0,2227.2,3.0,2469.0,3.0,21916.67,4.0,402.0,4.0
5371,0.0,0.0,0.0,5.0,574.93,0.0,0.0,1.0,7100.0,3.0
5372,0.0,0.0,0.0,1.0,122.5,0.0,0.0,0.0,1330.0,1.0
5373,0.0,1.0,18814.75,1.0,1567.9,0.0,0.0,4.0,144.0,7.0
5374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2199.61,16.0
5375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19600.0,3.0
5376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5377,0.0,0.0,0.0,0.0,0.0,4.0,7583.33,2.0,0.0,0.0
5378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1186.25,12.0
5379,0.0,0.0,0.0,2.0,665.97,0.0,0.0,0.0,14995.0,3.0
5380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44000.0,2.0
5381,0.0,1.0,1464.47,1.0,122.04,0.0,0.0,4.0,933.36,27.0
5382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7242.2,49.0
5383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4450.0,1.0
5384,0.0,0.0,0.0,1.0,425.0,0.0,0.0,1.0,0.0,0.0
5385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4953.04,19.0
5386,0.0,0.0,0.0,2.0,1083.33,0.0,0.0,3.0,0.0,0.0
5387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15892.7,2.0
5388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29353.0,3.0
5389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,142092.0,6.0
5390,0.0,1.0,8008.0,3.0,2549.42,0.0,0.0,2.0,4500.0,1.0
5391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000.0,2.0
5392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728.7,5.0
5393,0.0,0.0,0.0,3.0,3082.25,0.0,0.0,6.0,9987.0,1.0
5394,0.0,0.0,0.0,1.0,633.33,0.0,0.0,0.0,1969.3,4.0
5395,0.0,0.0,0.0,0.0,0.0,1.0,6666.67,0.0,1315.39,54.0
5396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000.0,1.0
5397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24766.19,3.0
5398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49543.0,13.0
5399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2966.0,2.0
5400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3968.0,1.0
5401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14185.1,6.0
5402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5340.0,2.0
5403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10198.23,22.0
5404,0.0,0.0,0.0,1.0,234.49,1.0,83.33,0.0,600.0,1.0
5405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6583.88,18.0
5406,0.0,0.0,0.0,1.0,214.86,4.0,3666.67,3.0,1701.7,4.0
5407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,854.17,9.0
5408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,891.8,5.0
5409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26537.57,4.0
5410,0.0,1.0,35609.8,7.0,3427.22,0.0,0.0,6.0,0.0,0.0
5411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13958.93,50.0
5412,0.0,1.0,6047.35,1.0,503.95,1.0,8333.33,6.0,0.0,0.0
5413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000.0,1.0
5414,0.0,0.0,0.0,1.0,254.17,0.0,0.0,0.0,0.0,0.0
5415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9989.0,1.0
5416,0.0,0.0,0.0,0.0,0.0,1.0,83.33,2.0,0.0,0.0
5417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.7,5.0
5418,0.0,0.0,0.0,3.0,321.17,0.0,0.0,0.0,3964.0,3.0
5419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4072.84,27.0
5420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24800.0,7.0
5421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30000.0,1.0
5422,0.0,0.0,0.0,0.0,0.0,3.0,416.67,1.0,3611.0,2.0
5423,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3999.0,1.0
5424,0.0,0.0,0.0,5.0,396.22,2.0,750.0,0.0,5866.0,6.0
5425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17899.0,4.0
5427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14015.08,8.0
5428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15148.0,5.0
5429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,2.0
5430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19865.5,2.0
5431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1347.0,2.0
5432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000.0,1.0
5433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9969.0,2.0
5434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1532.0,1.0
5435,0.0,1.0,37770.46,2.0,4897.36,0.0,0.0,4.0,40909.87,3.0
5436,0.0,0.0,0.0,4.0,452.29,0.0,0.0,5.0,29.5,1.0
5437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1188.25,11.0
5438,0.0,1.0,2242.33,1.0,186.86,0.0,0.0,1.0,137.64,1.0
5439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2911.0,1.0
5440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10009.95,49.0
5441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2328.35,31.0
5442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,852.85,17.0
5443,0.0,0.0,0.0,0.0,0.0,2.0,2333.33,2.0,0.0,0.0
5444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4000.0,2.0
5445,0.0,1.0,21340.33,4.0,5308.98,0.0,0.0,4.0,14911.0,27.0
5446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,21120.0,2.0
5447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2254.97,6.0
5448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.25,3.0
5449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,782.67,34.0
5450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2922.0,2.0
5451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39789.0,5.0
5452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2168.0,2.0
5453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48323.8,3.0
5454,0.0,2.0,23595.71,3.0,4349.37,0.0,0.0,0.0,163.0,6.0
5455,0.0,0.0,0.0,0.0,0.0,1.0,916.67,0.0,14550.7,9.0
5456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2328.25,14.0
5457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9924.8,7.0
5458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19770.0,2.0
5459,0.0,1.0,37065.82,5.0,4817.32,0.0,0.0,1.0,59939.25,69.0
5460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37690.0,4.0
5461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3206.6,6.0
5462,0.0,0.0,0.0,5.0,232.83,0.0,0.0,0.0,965.46,4.0
5463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3151.32,11.0
5464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5465,0.0,0.0,0.0,0.0,0.0,4.0,5500.0,0.0,0.0,0.0
5466,0.0,0.0,0.0,0.0,0.0,3.0,11583.33,1.0,993.7,10.0
5467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5033.99,55.0
5468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
5469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1999.0,1.0
5470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,327.43,2.0
5472,0.0,2.0,1117.01,3.0,220.5,0.0,0.0,0.0,3832.0,3.0
5473,0.0,1.0,29908.93,7.0,4825.74,2.0,3916.67,1.0,28000.0,6.0
5474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
5475,0.0,0.0,0.0,1.0,42.23,0.0,0.0,1.0,600.0,1.0
5476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4300.0,1.0
5478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,4.0
5479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41924.0,4.0
5481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1017.5,6.0
5482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,210.0,1.0
5483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19992.0,3.0
5484,0.0,1.0,1543.41,2.0,511.96,0.0,0.0,2.0,0.0,0.0
5485,0.0,0.0,0.0,2.0,4152.36,1.0,7500.0,1.0,32467.3,3.0
5486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77300.0,2.0
5487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3860.0,4.0
5488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000.0,3.0
5490,0.0,1.0,6004.0,1.0,500.33,2.0,916.67,0.0,4093.2,17.0
5491,0.0,0.0,0.0,0.0,0.0,1.0,83.33,0.0,919.97,3.0
5492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5600.0,1.0
5493,0.0,0.0,0.0,0.0,0.0,2.0,3750.0,3.0,915.77,16.0
5494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.04,9.0
5495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,200.0,1.0
5496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2199.0,1.0
5497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4038.0,7.0
5498,0.0,2.0,5305.49,5.0,1970.75,2.0,1083.33,0.0,3930.0,3.0
5499,0.0,2.0,7991.555,2.0,1331.93,1.0,1250.0,5.0,0.0,0.0
5500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7500.0,2.0
5501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2011.0,1.0
5502,0.0,3.0,1014.016667,18.0,2010.52,2.0,2583.33,4.0,3660.0,2.0
5503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38374.5,7.0
5504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4500.0,1.0
5505,0.0,0.0,0.0,1.0,500.0,0.0,0.0,0.0,6561.84,9.0
5506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,332.0,2.0
5507,0.0,0.0,0.0,0.0,0.0,1.0,4583.33,5.0,0.0,0.0
5508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7001.0,1.0
5509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7369.0,1.0
5510,0.0,0.0,0.0,0.0,0.0,1.0,83.33,0.0,0.0,0.0
5511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1027.0,2.0
5512,0.0,1.0,45484.09,1.0,3790.34,0.0,0.0,2.0,11150.0,3.0
5513,0.0,2.0,3513.235,2.0,585.54,0.0,0.0,3.0,0.0,0.0
5514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153.84,5.0
5515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,542.93,8.0
5516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0
5517,0.0,0.0,0.0,1.0,157.17,0.0,0.0,0.0,3759.0,7.0
5518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4234.06,73.0
5519,0.0,0.0,0.0,0.0,0.0,2.0,6666.67,5.0,0.0,0.0
5520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15093.0,10.0
5521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3049.9,2.0
5522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,992.7,4.0
5523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10003.0,11.0
5525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5526,0.0,0.0,0.0,3.0,714.09,0.0,0.0,4.0,11153.0,4.0
5527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
5528,0.0,0.0,0.0,1.0,1083.33,0.0,0.0,0.0,18253.0,8.0
5529,0.0,0.0,0.0,1.0,2249.94,0.0,0.0,0.0,54394.64,6.0
5530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1892.62,18.0
5532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11889.0,1.0
5533,0.0,4.0,2556.2975,6.0,1332.77,3.0,1500.0,3.0,2660.5,7.0
5534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3857.0,2.0
5535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1.0
5536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2000.0,1.0
5537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,937.28,10.0
5538,0.0,0.0,0.0,2.0,2464.25,0.0,0.0,2.0,21550.0,2.0
5539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9000.0,1.0
5540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22323.4,7.0
5541,0.0,0.0,0.0,7.0,18392.96,0.0,0.0,1.0,102904.24,14.0
5542,0.0,0.0,0.0,1.0,166.67,0.0,0.0,3.0,1810.0,2.0
5543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0
5544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24999.26,8.0
5545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21202.0,6.0
5546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5547,0.0,1.0,1243.98,3.0,2231.88,3.0,22416.67,6.0,0.0,0.0
5548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.9,2.0
5549,0.0,2.0,5089.735,2.0,848.29,1.0,583.33,0.0,500.0,1.0
5550,0.0,2.0,893.25,3.0,397.15,0.0,0.0,1.0,198.0,2.0
5551,0.0,0.0,0.0,0.0,0.0,2.0,1833.33,0.0,20187.3,2.0
5552,0.0,1.0,14191.1,1.0,1182.59,0.0,0.0,2.0,2003.0,1.0
5553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5554,0.0,0.0,0.0,3.0,1249.92,0.0,0.0,1.0,3805.0,2.0
5555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9994.0,11.0
5556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19500.0,7.0
5557,0.0,0.0,0.0,0.0,0.0,1.0,1666.67,3.0,178.95,1.0
5558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12892.58,20.0
5559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
5560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29066.53,19.0
5561,0.0,0.0,0.0,3.0,1756.72,0.0,0.0,1.0,39485.0,3.0
5562,0.0,2.0,3158.05,3.0,1001.34,0.0,0.0,1.0,500.0,1.0
5563,0.0,1.0,14004.8,5.0,4983.57,0.0,0.0,1.0,9884.0,2.0
5564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12110.0,2.0
5565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13000.0,1.0
5566,0.0,0.0,0.0,1.0,416.67,0.0,0.0,0.0,23748.6,9.0
5567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3291.5,5.0
5568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37429.7,17.0
5569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2012.08,3.0
5570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36178.0,15.0
5571,0.0,0.0,0.0,5.0,3245.09,0.0,0.0,0.0,3966.5,2.0
5572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,1.0
5573,0.0,1.0,13000.0,4.0,8650.0,0.0,0.0,2.0,15554.6,21.0
5574,0.0,0.0,0.0,0.0,0.0,2.0,500.0,0.0,0.0,0.0
5575,0.0,2.0,14896.345,3.0,4097.75,0.0,0.0,1.0,0.0,0.0
5576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23448.0,6.0
5577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,1.0
5578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1096.37,12.0
5579,0.0,0.0,0.0,1.0,287.5,0.0,0.0,2.0,508.17,5.0
5580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,785.58,51.0
5582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0
5583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11950.0,3.0
5584,0.0,0.0,0.0,0.0,0.0,1.0,416.67,4.0,7999.0,1.0
5585,0.0,1.0,21926.96,2.0,4358.52,0.0,0.0,0.0,7500.0,1.0
5586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3300.0,1.0
5587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4400.0,1.0
5588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34037.0,9.0
5589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4000.0,1.0
